AAPL (APPLE INC),186.80,-5.43,
Nov 14 2018 @ 19:12 ET,Bid,186.93,Ask,187.14,Size,1x1,Vol,60747714,
Calls,Last Sale,Net,Bid,Ask,Vol,Open Int,Puts,Last Sale,Net,Bid,Ask,Vol,Open Int,
2019 Jun 21 250.00 (AAPL1921F250),2.21,-0.61,2.14,2.26,477,8211,2019 Jun 21 250.00 (AAPL1921R250),63.44,+4.54,61.70,64.20,13,353,
2019 Jun 21 250.00 (AAPL1921F250-3),2.99,0.0,0.35,5.00,0,8211,2019 Jun 21 250.00 (AAPL1921R250-3),36.95,0.0,58.60,68.60,0,353,
2019 Jun 21 250.00 (AAPL1921F250-4),2.29,-0.70,0.15,3.35,30,8211,2019 Jun 21 250.00 (AAPL1921R250-4),27.53,0.0,61.30,65.65,0,353,
2019 Jun 21 250.00 (AAPL1921F250-8),2.99,0.0,0.40,5.00, ,8211,2019 Jun 21 250.00 (AAPL1921R250-8),43.43,0.0,61.60,64.20, ,353,
2019 Jun 21 250.00 (AAPL1921F250-A),2.32,-0.51,0.23,5.00,45,8211,2019 Jun 21 250.00 (AAPL1921R250-A),41.25,0.0,61.30,65.65,0,353,
2019 Jun 21 250.00 (AAPL1921F250-B),2.32,-0.78,0.15,4.85,10,8211,2019 Jun 21 250.00 (AAPL1921R250-B),44.60,0.0,61.50,65.65, ,353,
2019 Jun 21 250.00 (AAPL1921F250-E),2.22,-0.77,2.00,3.35,24,8211,2019 Jun 21 250.00 (AAPL1921R250-E),63.44,+18.10,58.85,67.70,10,353,
2019 Jun 21 250.00 (AAPL1921F250-I),2.21,-0.61,2.00,5.00,24,8211,2019 Jun 21 250.00 (AAPL1921R250-I),61.10,+19.70,60.00,67.00,3,353,
2019 Jun 21 250.00 (AAPL1921F250-J),3.05,0.0,0.0,5.00, ,8211,2019 Jun 21 250.00 (AAPL1921R250-J),0.0,0.0,61.30,66.30, ,353,
2019 Jun 21 250.00 (AAPL1921F250-K),10.95,0.0,0.0,5.00, ,8211,2019 Jun 21 250.00 (AAPL1921R250-K),0.0,0.0,61.30,66.30, ,353,
2019 Jun 21 250.00 (AAPL1921F250-O),2.25,-0.70,0.01,4.00,203,8211,2019 Jun 21 250.00 (AAPL1921R250-O),58.90,0.0,61.35,65.45, ,353,
2019 Jun 21 250.00 (AAPL1921F250-OG),2.46,-0.38,0.0,5.00,20,8211,2019 Jun 21 250.00 (AAPL1921R250-OG),43.50,0.0,61.30,65.85,0,353,
2019 Jun 21 250.00 (AAPL1921F250-P),2.33,-0.51,2.14,2.26,54,8211,2019 Jun 21 250.00 (AAPL1921R250-P),49.15,0.0,61.70,65.45,0,353,
2019 Jun 21 250.00 (AAPL1921F250-S),2.33,-0.66,0.24,4.80,3,8211,2019 Jun 21 250.00 (AAPL1921R250-S),46.50,0.0,61.50,65.65, ,353,
2019 Jun 21 250.00 (AAPL1921F250-X),2.31,-0.68,0.0,5.00,64,8211,2019 Jun 21 250.00 (AAPL1921R250-X),52.19,0.0,61.40,65.65, ,353,
2019 Jun 21 250.00 (AAPL1921F250-Y),3.15,0.0,0.0,2.26,0,8211,2019 Jun 21 250.00 (AAPL1921R250-Y),0.0,0.0,60.00,67.00,0,353,
2019 Jun 21 255.00 (AAPL1921F255),1.84,-0.56,1.79,1.92,18,7851,2019 Jun 21 255.00 (AAPL1921R255),57.58,0.0,66.25,70.10,0,416,
2019 Jun 21 255.00 (AAPL1921F255-3),2.65,0.0,0.15,5.00,0,7851,2019 Jun 21 255.00 (AAPL1921R255-3),38.98,0.0,63.40,73.40,0,416,
2019 Jun 21 255.00 (AAPL1921F255-4),3.26,0.0,0.56,5.00,0,7851,2019 Jun 21 255.00 (AAPL1921R255-4),0.0,0.0,66.05,70.75,0,416,
2019 Jun 21 255.00 (AAPL1921F255-8),1.84,-2.16,0.0,5.00,1,7851,2019 Jun 21 255.00 (AAPL1921R255-8),57.58,0.0,65.80,70.75, ,416,
2019 Jun 21 255.00 (AAPL1921F255-A),1.95,-1.45,0.15,5.00,10,7851,2019 Jun 21 255.00 (AAPL1921R255-A),33.20,0.0,66.10,70.75,0,416,
2019 Jun 21 255.00 (AAPL1921F255-B),4.02,0.0,0.15,4.80, ,7851,2019 Jun 21 255.00 (AAPL1921R255-B),42.70,0.0,66.25,70.75, ,416,
2019 Jun 21 255.00 (AAPL1921F255-E),2.69,0.0,0.56,9.85, ,7851,2019 Jun 21 255.00 (AAPL1921R255-E),42.58,0.0,63.50,72.45, ,416,
2019 Jun 21 255.00 (AAPL1921F255-I),2.58,0.0,1.79,1.94,0,7851,2019 Jun 21 255.00 (AAPL1921R255-I),34.20,0.0,65.00,72.00,0,416,
2019 Jun 21 255.00 (AAPL1921F255-J),7.50,0.0,0.0,5.00, ,7851,2019 Jun 21 255.00 (AAPL1921R255-J),0.0,0.0,65.75,70.75, ,416,
2019 Jun 21 255.00 (AAPL1921F255-K),8.00,0.0,0.0,5.00, ,7851,2019 Jun 21 255.00 (AAPL1921R255-K),0.0,0.0,65.75,70.75, ,416,
2019 Jun 21 255.00 (AAPL1921F255-O),1.92,-0.72,0.01,4.90,4,7851,2019 Jun 21 255.00 (AAPL1921R255-O),38.60,0.0,65.85,70.60, ,416,
2019 Jun 21 255.00 (AAPL1921F255-OG),1.98,-0.66,0.0,4.80,1,7851,2019 Jun 21 255.00 (AAPL1921R255-OG),38.60,0.0,66.25,70.60,0,416,
2019 Jun 21 255.00 (AAPL1921F255-P),2.05,-0.53,1.79,1.92,1,7851,2019 Jun 21 255.00 (AAPL1921R255-P),39.65,0.0,66.10,70.10,0,416,
2019 Jun 21 255.00 (AAPL1921F255-S),2.40,0.0,1.79,1.94, ,7851,2019 Jun 21 255.00 (AAPL1921R255-S),42.95,0.0,66.05,70.75, ,416,
2019 Jun 21 255.00 (AAPL1921F255-X),1.97,-0.73,0.0,2.13,1,7851,2019 Jun 21 255.00 (AAPL1921R255-X),34.50,0.0,66.05,70.60, ,416,
2019 Jun 21 255.00 (AAPL1921F255-Y),7.05,0.0,0.15,5.00,0,7851,2019 Jun 21 255.00 (AAPL1921R255-Y),0.0,0.0,65.00,72.00,0,416,
2019 Jun 21 260.00 (AAPL1921F260),1.68,-0.35,1.50,1.64,247,5798,2019 Jun 21 260.00 (AAPL1921R260),71.45,+6.05,71.20,73.90,1,231,
2019 Jun 21 260.00 (AAPL1921F260-3),2.12,0.0,0.0,2.67,0,5798,2019 Jun 21 260.00 (AAPL1921R260-3),0.0,0.0,68.30,78.25,0,231,
2019 Jun 21 260.00 (AAPL1921F260-4),2.03,0.0,0.0,5.00,0,5798,2019 Jun 21 260.00 (AAPL1921R260-4),57.95,0.0,71.00,73.90,0,231,
2019 Jun 21 260.00 (AAPL1921F260-8),3.02,0.0,0.0,4.85, ,5798,2019 Jun 21 260.00 (AAPL1921R260-8),43.23,0.0,71.00,75.05, ,231,
2019 Jun 21 260.00 (AAPL1921F260-A),1.67,-0.33,0.10,5.00,8,5798,2019 Jun 21 260.00 (AAPL1921R260-A),71.45,+6.05,71.00,75.05,1,231,
2019 Jun 21 260.00 (AAPL1921F260-B),1.72,-1.55,0.0,4.80,171,5798,2019 Jun 21 260.00 (AAPL1921R260-B),35.15,0.0,71.00,75.05, ,231,
2019 Jun 21 260.00 (AAPL1921F260-E),1.57,-0.58,0.0,9.50,1,5798,2019 Jun 21 260.00 (AAPL1921R260-E),58.92,0.0,69.05,73.90, ,231,
2019 Jun 21 260.00 (AAPL1921F260-I),1.65,-0.58,1.50,4.00,11,5798,2019 Jun 21 260.00 (AAPL1921R260-I),44.00,0.0,69.00,77.00,0,231,
2019 Jun 21 260.00 (AAPL1921F260-J),5.95,0.0,0.0,5.00, ,5798,2019 Jun 21 260.00 (AAPL1921R260-J),0.0,0.0,71.00,76.00, ,231,
2019 Jun 21 260.00 (AAPL1921F260-K),6.65,0.0,0.0,5.00, ,5798,2019 Jun 21 260.00 (AAPL1921R260-K),0.0,0.0,71.00,76.00, ,231,
2019 Jun 21 260.00 (AAPL1921F260-O),1.68,-0.45,0.01,4.35,4,5798,2019 Jun 21 260.00 (AAPL1921R260-O),43.40,0.0,71.00,75.05, ,231,
2019 Jun 21 260.00 (AAPL1921F260-OG),1.60,-0.54,0.0,4.80,49,5798,2019 Jun 21 260.00 (AAPL1921R260-OG),35.00,0.0,71.00,75.15,0,231,
2019 Jun 21 260.00 (AAPL1921F260-P),2.35,0.0,1.50,1.64,0,5798,2019 Jun 21 260.00 (AAPL1921R260-P),35.00,0.0,71.20,74.80,0,231,
2019 Jun 21 260.00 (AAPL1921F260-S),2.00,0.0,0.0,5.00, ,5798,2019 Jun 21 260.00 (AAPL1921R260-S),37.40,0.0,71.15,75.05, ,231,
2019 Jun 21 260.00 (AAPL1921F260-X),1.56,-0.41,0.0,5.00,3,5798,2019 Jun 21 260.00 (AAPL1921R260-X),35.15,0.0,71.00,75.00, ,231,
2019 Jun 21 260.00 (AAPL1921F260-Y),3.75,0.0,0.0,5.00,0,5798,2019 Jun 21 260.00 (AAPL1921R260-Y),0.0,0.0,69.00,77.00,0,231,
2019 Jun 21 265.00 (AAPL1921F265),1.38,-0.44,1.27,1.40,222,1116,2019 Jun 21 265.00 (AAPL1921R265),61.25,0.0,76.20,78.90,0,300,
2019 Jun 21 265.00 (AAPL1921F265-3),1.38,-3.17,0.0,5.00,3,1116,2019 Jun 21 265.00 (AAPL1921R265-3),0.0,0.0,73.25,83.20,0,300,
2019 Jun 21 265.00 (AAPL1921F265-4),1.65,0.0,0.65,5.00,0,1116,2019 Jun 21 265.00 (AAPL1921R265-4),51.42,0.0,75.95,78.90,0,300,
2019 Jun 21 265.00 (AAPL1921F265-8),1.69,0.0,0.0,5.00, ,1116,2019 Jun 21 265.00 (AAPL1921R265-8),0.0,0.0,75.95,80.05, ,300,
2019 Jun 21 265.00 (AAPL1921F265-A),1.38,-1.45,0.0,1.40,8,1116,2019 Jun 21 265.00 (AAPL1921R265-A),38.55,0.0,75.95,80.05,0,300,
2019 Jun 21 265.00 (AAPL1921F265-B),2.09,0.0,0.0,4.80, ,1116,2019 Jun 21 265.00 (AAPL1921R265-B),61.80,0.0,75.95,80.05, ,300,
2019 Jun 21 265.00 (AAPL1921F265-E),1.97,0.0,0.0,9.95, ,1116,2019 Jun 21 265.00 (AAPL1921R265-E),61.60,0.0,72.70,78.90, ,300,
2019 Jun 21 265.00 (AAPL1921F265-I),1.31,-0.59,1.15,5.00,72,1116,2019 Jun 21 265.00 (AAPL1921R265-I),42.85,0.0,75.00,82.00,0,300,
2019 Jun 21 265.00 (AAPL1921F265-J),5.15,0.0,0.0,5.00, ,1116,2019 Jun 21 265.00 (AAPL1921R265-J),0.0,0.0,75.95,80.95, ,300,
2019 Jun 21 265.00 (AAPL1921F265-K),0.0,0.0,0.0,5.00, ,1116,2019 Jun 21 265.00 (AAPL1921R265-K),0.0,0.0,75.95,80.95, ,300,
2019 Jun 21 265.00 (AAPL1921F265-O),1.31,-0.39,0.0,5.00,12,1116,2019 Jun 21 265.00 (AAPL1921R265-O),62.10,0.0,75.95,80.05, ,300,
2019 Jun 21 265.00 (AAPL1921F265-OG),1.38,-0.57,0.0,5.00,6,1116,2019 Jun 21 265.00 (AAPL1921R265-OG),38.55,0.0,75.95,80.10,0,300,
2019 Jun 21 265.00 (AAPL1921F265-P),1.31,-1.62,1.27,1.40,16,1116,2019 Jun 21 265.00 (AAPL1921R265-P),61.25,0.0,76.20,80.00,0,300,
2019 Jun 21 265.00 (AAPL1921F265-S),1.31,-0.64,0.0,4.90,43,1116,2019 Jun 21 265.00 (AAPL1921R265-S),0.0,0.0,75.95,80.05, ,300,
2019 Jun 21 265.00 (AAPL1921F265-X),1.38,-0.44,0.0,2.33,24,1116,2019 Jun 21 265.00 (AAPL1921R265-X),47.42,0.0,75.95,80.00, ,300,
2019 Jun 21 265.00 (AAPL1921F265-Y),1.31,-0.74,0.0,1.40,38,1116,2019 Jun 21 265.00 (AAPL1921R265-Y),0.0,0.0,75.00,82.00,0,300,
2019 Jun 21 270.00 (AAPL1921F270),1.12,-0.44,1.08,1.60,94,1639,2019 Jun 21 270.00 (AAPL1921R270),82.40,+18.24,81.30,83.90,4,82,
2019 Jun 21 270.00 (AAPL1921F270-3),2.07,0.0,0.0,5.00,0,1639,2019 Jun 21 270.00 (AAPL1921R270-3),0.0,0.0,78.25,88.20,0,82,
2019 Jun 21 270.00 (AAPL1921F270-4),2.84,0.0,0.0,5.00,0,1639,2019 Jun 21 270.00 (AAPL1921R270-4),82.40,+29.35,80.90,83.90,4,82,
2019 Jun 21 270.00 (AAPL1921F270-8),1.19,-0.66,0.0,5.00,3,1639,2019 Jun 21 270.00 (AAPL1921R270-8),45.47,0.0,80.90,85.10, ,82,
2019 Jun 21 270.00 (AAPL1921F270-A),2.86,0.0,0.0,3.25,0,1639,2019 Jun 21 270.00 (AAPL1921R270-A),49.08,0.0,80.95,85.05,0,82,
2019 Jun 21 270.00 (AAPL1921F270-B),2.26,0.0,0.0,4.80, ,1639,2019 Jun 21 270.00 (AAPL1921R270-B),46.90,0.0,80.90,85.15, ,82,
2019 Jun 21 270.00 (AAPL1921F270-E),1.28,-0.37,0.0,9.85,52,1639,2019 Jun 21 270.00 (AAPL1921R270-E),47.84,0.0,78.00,83.90, ,82,
2019 Jun 21 270.00 (AAPL1921F270-I),1.12,-0.48,0.0,3.25,4,1639,2019 Jun 21 270.00 (AAPL1921R270-I),0.0,0.0,80.00,87.00,0,82,
2019 Jun 21 270.00 (AAPL1921F270-J),0.0,0.0,0.0,5.00, ,1639,2019 Jun 21 270.00 (AAPL1921R270-J),0.0,0.0,80.90,85.90, ,82,
2019 Jun 21 270.00 (AAPL1921F270-K),4.50,0.0,0.0,5.00, ,1639,2019 Jun 21 270.00 (AAPL1921R270-K),0.0,0.0,80.90,85.90, ,82,
2019 Jun 21 270.00 (AAPL1921F270-O),1.25,-0.89,0.10,4.75,10,1639,2019 Jun 21 270.00 (AAPL1921R270-O),64.16,0.0,80.90,85.10, ,82,
2019 Jun 21 270.00 (AAPL1921F270-OG),1.53,0.0,0.0,3.25,0,1639,2019 Jun 21 270.00 (AAPL1921R270-OG),42.45,0.0,81.30,85.90,0,82,
2019 Jun 21 270.00 (AAPL1921F270-P),1.28,-0.32,1.08,1.60,25,1639,2019 Jun 21 270.00 (AAPL1921R270-P),42.45,0.0,81.20,85.10,0,82,
2019 Jun 21 270.00 (AAPL1921F270-S),1.68,0.0,0.0,4.80, ,1639,2019 Jun 21 270.00 (AAPL1921R270-S),0.0,0.0,80.90,85.10, ,82,
2019 Jun 21 270.00 (AAPL1921F270-X),1.56,0.0,0.0,5.00, ,1639,2019 Jun 21 270.00 (AAPL1921R270-X),0.0,0.0,80.90,85.00, ,82,
2019 Jun 21 270.00 (AAPL1921F270-Y),4.80,0.0,0.0,3.25,0,1639,2019 Jun 21 270.00 (AAPL1921R270-Y),0.0,0.0,80.00,87.00,0,82,
2019 Jun 21 275.00 (AAPL1921F275),0.99,-0.27,0.94,1.03,2,765,2019 Jun 21 275.00 (AAPL1921R275),87.39,+27.03,85.85,88.95,4,66,
2019 Jun 21 275.00 (AAPL1921F275-3),0.99,-0.75,0.0,5.00,2,765,2019 Jun 21 275.00 (AAPL1921R275-3),0.0,0.0,83.25,93.20,0,66,
2019 Jun 21 275.00 (AAPL1921F275-4),1.61,0.0,0.0,5.00,0,765,2019 Jun 21 275.00 (AAPL1921R275-4),87.39,+24.32,85.55,88.95,4,66,
2019 Jun 21 275.00 (AAPL1921F275-8),1.93,0.0,0.0,4.85, ,765,2019 Jun 21 275.00 (AAPL1921R275-8),0.0,0.0,85.80,89.95, ,66,
2019 Jun 21 275.00 (AAPL1921F275-A),2.02,0.0,0.0,5.00,0,765,2019 Jun 21 275.00 (AAPL1921R275-A),49.80,0.0,0.0,0.0,0,66,
2019 Jun 21 275.00 (AAPL1921F275-B),1.69,0.0,0.0,4.80, ,765,2019 Jun 21 275.00 (AAPL1921R275-B),56.30,0.0,85.50,89.95, ,66,
2019 Jun 21 275.00 (AAPL1921F275-E),1.33,0.0,0.0,10.00, ,765,2019 Jun 21 275.00 (AAPL1921R275-E),54.64,0.0,82.70,88.95, ,66,
2019 Jun 21 275.00 (AAPL1921F275-I),1.26,0.0,0.0,1.03,0,765,2019 Jun 21 275.00 (AAPL1921R275-I),0.0,0.0,84.00,92.00,0,66,
2019 Jun 21 275.00 (AAPL1921F275-J),3.45,0.0,0.0,5.00, ,765,2019 Jun 21 275.00 (AAPL1921R275-J),49.80,0.0,84.95,89.95, ,66,
2019 Jun 21 275.00 (AAPL1921F275-K),3.30,0.0,0.0,5.00, ,765,2019 Jun 21 275.00 (AAPL1921R275-K),49.80,0.0,84.95,89.95, ,66,
2019 Jun 21 275.00 (AAPL1921F275-O),1.50,0.0,0.0,5.00, ,765,2019 Jun 21 275.00 (AAPL1921R275-O),49.80,0.0,85.85,89.95, ,66,
2019 Jun 21 275.00 (AAPL1921F275-OG),1.37,0.0,0.0,1.03,0,765,2019 Jun 21 275.00 (AAPL1921R275-OG),0.0,0.0,85.85,89.95,0,66,
2019 Jun 21 275.00 (AAPL1921F275-P),1.85,0.0,0.94,1.03,0,765,2019 Jun 21 275.00 (AAPL1921R275-P),0.0,0.0,0.0,0.0,0,66,
2019 Jun 21 275.00 (AAPL1921F275-S),2.15,0.0,0.0,5.00, ,765,2019 Jun 21 275.00 (AAPL1921R275-S),49.80,0.0,85.85,89.95, ,66,
2019 Jun 21 275.00 (AAPL1921F275-X),1.37,0.0,0.0,4.95, ,765,2019 Jun 21 275.00 (AAPL1921R275-X),60.36,0.0,85.60,89.95, ,66,
2019 Jun 21 275.00 (AAPL1921F275-Y),4.05,0.0,0.0,1.03,0,765,2019 Jun 21 275.00 (AAPL1921R275-Y),0.0,0.0,84.00,92.00,0,66,
2019 Jun 21 280.00 (AAPL1921F280),0.86,-0.21,0.79,0.90,196,1645,2019 Jun 21 280.00 (AAPL1921R280),62.53,0.0,91.20,93.95,0,61,
2019 Jun 21 280.00 (AAPL1921F280-3),0.85,-2.45,0.0,5.00,4,1645,2019 Jun 21 280.00 (AAPL1921R280-3),0.0,0.0,88.25,98.20,0,61,
2019 Jun 21 280.00 (AAPL1921F280-4),0.88,-0.28,0.0,5.00,10,1645,2019 Jun 21 280.00 (AAPL1921R280-4),68.13,0.0,90.80,93.95,0,61,
2019 Jun 21 280.00 (AAPL1921F280-8),1.24,0.0,0.0,4.80, ,1645,2019 Jun 21 280.00 (AAPL1921R280-8),53.70,0.0,90.90,95.10, ,61,
2019 Jun 21 280.00 (AAPL1921F280-A),3.46,0.0,0.79,2.50,0,1645,2019 Jun 21 280.00 (AAPL1921R280-A),59.85,0.0,90.80,95.10,0,61,
2019 Jun 21 280.00 (AAPL1921F280-B),1.70,0.0,0.0,4.80, ,1645,2019 Jun 21 280.00 (AAPL1921R280-B),0.0,0.0,90.80,95.10, ,61,
2019 Jun 21 280.00 (AAPL1921F280-E),0.86,-0.34,0.0,10.00,20,1645,2019 Jun 21 280.00 (AAPL1921R280-E),62.53,0.0,87.70,93.95, ,61,
2019 Jun 21 280.00 (AAPL1921F280-I),0.88,-0.19,0.0,5.00,100,1645,2019 Jun 21 280.00 (AAPL1921R280-I),0.0,0.0,89.00,97.00,0,61,
2019 Jun 21 280.00 (AAPL1921F280-J),2.85,0.0,0.0,5.00, ,1645,2019 Jun 21 280.00 (AAPL1921R280-J),0.0,0.0,90.80,95.80, ,61,
2019 Jun 21 280.00 (AAPL1921F280-K),2.85,0.0,0.0,5.00, ,1645,2019 Jun 21 280.00 (AAPL1921R280-K),0.0,0.0,90.80,95.80, ,61,
2019 Jun 21 280.00 (AAPL1921F280-O),1.15,0.0,0.01,4.95, ,1645,2019 Jun 21 280.00 (AAPL1921R280-O),0.0,0.0,90.85,95.10, ,61,
2019 Jun 21 280.00 (AAPL1921F280-OG),0.85,-0.25,0.0,4.80,32,1645,2019 Jun 21 280.00 (AAPL1921R280-OG),0.0,0.0,90.85,95.80,0,61,
2019 Jun 21 280.00 (AAPL1921F280-P),1.66,0.0,0.18,4.40,0,1645,2019 Jun 21 280.00 (AAPL1921R280-P),60.40,0.0,91.20,95.10,0,61,
2019 Jun 21 280.00 (AAPL1921F280-S),1.21,0.0,0.0,5.00, ,1645,2019 Jun 21 280.00 (AAPL1921R280-S),0.0,0.0,91.05,95.10, ,61,
2019 Jun 21 280.00 (AAPL1921F280-X),0.98,-0.09,0.0,1.33,30,1645,2019 Jun 21 280.00 (AAPL1921R280-X),60.21,0.0,90.80,95.00, ,61,
2019 Jun 21 280.00 (AAPL1921F280-Y),2.85,0.0,0.0,0.90,0,1645,2019 Jun 21 280.00 (AAPL1921R280-Y),0.0,0.0,89.00,97.00,0,61,
2019 Jun 21 285.00 (AAPL1921F285),0.90,-0.10,0.57,2.85,1,893,2019 Jun 21 285.00 (AAPL1921R285),68.65,0.0,96.05,98.95,0,19,
2019 Jun 21 285.00 (AAPL1921F285-3),1.00,0.0,0.0,5.00,0,893,2019 Jun 21 285.00 (AAPL1921R285-3),0.0,0.0,93.20,103.20,0,19,
2019 Jun 21 285.00 (AAPL1921F285-4),1.00,0.0,0.0,5.00,0,893,2019 Jun 21 285.00 (AAPL1921R285-4),71.31,0.0,95.85,98.95,0,19,
2019 Jun 21 285.00 (AAPL1921F285-8),1.66,0.0,0.0,4.80, ,893,2019 Jun 21 285.00 (AAPL1921R285-8),0.0,0.0,95.85,100.10, ,19,
2019 Jun 21 285.00 (AAPL1921F285-A),1.41,0.0,0.57,4.80,0,893,2019 Jun 21 285.00 (AAPL1921R285-A),63.65,0.0,0.0,0.0,0,19,
2019 Jun 21 285.00 (AAPL1921F285-B),3.25,0.0,0.0,2.85, ,893,2019 Jun 21 285.00 (AAPL1921R285-B),72.05,0.0,95.85,100.10, ,19,
2019 Jun 21 285.00 (AAPL1921F285-E),1.43,0.0,0.0,10.00, ,893,2019 Jun 21 285.00 (AAPL1921R285-E),72.33,0.0,93.00,98.95, ,19,
2019 Jun 21 285.00 (AAPL1921F285-I),1.00,0.0,0.0,5.00,0,893,2019 Jun 21 285.00 (AAPL1921R285-I),63.20,0.0,94.00,102.00,0,19,
2019 Jun 21 285.00 (AAPL1921F285-J),0.0,0.0,0.0,5.00, ,893,2019 Jun 21 285.00 (AAPL1921R285-J),0.0,0.0,95.85,100.85, ,19,
2019 Jun 21 285.00 (AAPL1921F285-K),0.0,0.0,0.0,5.00, ,893,2019 Jun 21 285.00 (AAPL1921R285-K),0.0,0.0,95.85,100.85, ,19,
2019 Jun 21 285.00 (AAPL1921F285-O),0.99,0.0,0.01,4.85, ,893,2019 Jun 21 285.00 (AAPL1921R285-O),0.0,0.0,95.85,100.00, ,19,
2019 Jun 21 285.00 (AAPL1921F285-OG),0.99,0.0,0.0,2.85,0,893,2019 Jun 21 285.00 (AAPL1921R285-OG),63.10,0.0,95.85,100.65,0,19,
2019 Jun 21 285.00 (AAPL1921F285-P),1.03,0.0,0.0,2.85,0,893,2019 Jun 21 285.00 (AAPL1921R285-P),57.85,0.0,0.0,0.0,0,19,
2019 Jun 21 285.00 (AAPL1921F285-S),0.90,-0.08,0.0,4.85,1,893,2019 Jun 21 285.00 (AAPL1921R285-S),68.65,0.0,96.05,100.10, ,19,
2019 Jun 21 285.00 (AAPL1921F285-X),0.98,0.0,0.0,5.00, ,893,2019 Jun 21 285.00 (AAPL1921R285-X),63.65,0.0,95.85,100.00, ,19,
2019 Jun 21 285.00 (AAPL1921F285-Y),2.93,0.0,0.0,5.00,0,893,2019 Jun 21 285.00 (AAPL1921R285-Y),0.0,0.0,94.00,102.00,0,19,
2019 Jun 21 290.00 (AAPL1921F290),0.67,-0.24,0.61,0.70,14,724,2019 Jun 21 290.00 (AAPL1921R290),70.48,0.0,101.20,103.95,0,45,
2019 Jun 21 290.00 (AAPL1921F290-3),2.80,0.0,0.0,5.00,0,724,2019 Jun 21 290.00 (AAPL1921R290-3),0.0,0.0,97.00,106.50,0,45,
2019 Jun 21 290.00 (AAPL1921F290-4),0.92,0.0,0.0,5.00,0,724,2019 Jun 21 290.00 (AAPL1921R290-4),0.0,0.0,100.90,103.95,0,45,
2019 Jun 21 290.00 (AAPL1921F290-8),1.48,0.0,0.0,4.80, ,724,2019 Jun 21 290.00 (AAPL1921R290-8),0.0,0.0,100.90,105.10, ,45,
2019 Jun 21 290.00 (AAPL1921F290-A),2.80,0.0,0.61,5.00,0,724,2019 Jun 21 290.00 (AAPL1921R290-A),0.0,0.0,100.90,105.10,0,45,
2019 Jun 21 290.00 (AAPL1921F290-B),1.19,0.0,0.0,0.70, ,724,2019 Jun 21 290.00 (AAPL1921R290-B),76.80,0.0,100.90,105.10, ,45,
2019 Jun 21 290.00 (AAPL1921F290-E),0.67,-0.57,0.0,10.00,12,724,2019 Jun 21 290.00 (AAPL1921R290-E),70.48,0.0,97.60,103.95, ,45,
2019 Jun 21 290.00 (AAPL1921F290-I),0.67,-0.24,0.61,0.70,2,724,2019 Jun 21 290.00 (AAPL1921R290-I),68.40,0.0,99.00,106.50,0,45,
2019 Jun 21 290.00 (AAPL1921F290-J),2.80,0.0,0.0,5.00, ,724,2019 Jun 21 290.00 (AAPL1921R290-J),0.0,0.0,100.90,105.90, ,45,
2019 Jun 21 290.00 (AAPL1921F290-K),2.80,0.0,0.0,5.00, ,724,2019 Jun 21 290.00 (AAPL1921R290-K),0.0,0.0,100.90,105.90, ,45,
2019 Jun 21 290.00 (AAPL1921F290-O),0.90,0.0,0.01,4.80, ,724,2019 Jun 21 290.00 (AAPL1921R290-O),62.35,0.0,100.90,105.10, ,45,
2019 Jun 21 290.00 (AAPL1921F290-OG),1.10,0.0,0.0,0.70,0,724,2019 Jun 21 290.00 (AAPL1921R290-OG),0.0,0.0,100.90,105.50,0,45,
2019 Jun 21 290.00 (AAPL1921F290-P),0.90,0.0,0.0,0.70,0,724,2019 Jun 21 290.00 (AAPL1921R290-P),72.50,0.0,101.20,104.70,0,45,
2019 Jun 21 290.00 (AAPL1921F290-S),2.40,0.0,0.61,0.70, ,724,2019 Jun 21 290.00 (AAPL1921R290-S),72.10,0.0,100.90,105.10, ,45,
2019 Jun 21 290.00 (AAPL1921F290-X),1.00,0.0,0.0,4.80, ,724,2019 Jun 21 290.00 (AAPL1921R290-X),0.0,0.0,100.90,105.00, ,45,
2019 Jun 21 290.00 (AAPL1921F290-Y),3.00,0.0,0.61,0.70,0,724,2019 Jun 21 290.00 (AAPL1921R290-Y),0.0,0.0,99.00,106.50,0,45,
2019 Jun 21 295.00 (AAPL1921F295),0.66,-0.06,0.0,4.40,20,763,2019 Jun 21 295.00 (AAPL1921R295),87.00,0.0,106.10,108.95,0,0,
2019 Jun 21 295.00 (AAPL1921F295-3),2.04,0.0,0.0,5.00,0,763,2019 Jun 21 295.00 (AAPL1921R295-3),0.0,0.0,100.30,116.25,0,0,
2019 Jun 21 295.00 (AAPL1921F295-4),0.78,0.0,0.0,4.75,0,763,2019 Jun 21 295.00 (AAPL1921R295-4),0.0,0.0,105.90,108.95,0,0,
2019 Jun 21 295.00 (AAPL1921F295-8),0.66,-0.28,0.0,4.80,18,763,2019 Jun 21 295.00 (AAPL1921R295-8),0.0,0.0,105.90,110.05, ,0,
2019 Jun 21 295.00 (AAPL1921F295-A),1.26,0.0,0.0,5.00,0,763,2019 Jun 21 295.00 (AAPL1921R295-A),0.0,0.0,105.90,110.05,0,0,
2019 Jun 21 295.00 (AAPL1921F295-B),1.04,0.0,0.0,4.80, ,763,2019 Jun 21 295.00 (AAPL1921R295-B),0.0,0.0,105.90,110.10, ,0,
